i,j,force_x,force_y,force_z,original_center_x_px,original_center_y_px,displaced_center_x_px,displaced_center_y_px,center_dx_px,center_dy_px,rotation_angle_deg,p1_original_x_px,p1_original_y_px,p1_displaced_x_px,p1_displaced_y_px,p1_dx_px,p1_dy_px,p2_original_x_px,p2_original_y_px,p2_displaced_x_px,p2_displaced_y_px,p2_dx_px,p2_dy_px,p3_original_x_px,p3_original_y_px,p3_displaced_x_px,p3_displaced_y_px,p3_dx_px,p3_dy_px
6.000000000000000000e+00,7.000000000000000000e+00,-4.050289845129774413e+00,-2.699360685714617070e+00,-6.743671936333474726e+00,4.980982051761426419e+02,6.875614477830395117e+02,4.863742905264988963e+02,6.836189876180020519e+02,-1.172391464964374563e+01,-3.942460165037459774e+00,-1.787409818789681424e+02,4.980982051761426419e+02,6.405398001497317182e+02,4.857093587435297195e+02,7.050179000496476647e+02,-1.238884643261292240e+01,6.447809989991594648e+01,5.388201465543875202e+02,7.110722715996932948e+02,4.692775613998211384e+02,6.727050402530401243e+02,-6.954258515456638179e+01,-3.836723134665317048e+01,4.573762637978976500e+02,7.110722715996932948e+02,5.041359514361457741e+02,6.731340225513184805e+02,4.675968763824812413e+01,-3.793824904837481427e+01
6.000000000000000000e+00,8.000000000000000000e+00,-3.500181782483698711e+00,-2.319736569539807114e+00,-6.173652928023810382e+00,4.980982051761426419e+02,7.345830954163471915e+02,4.887639813296350439e+02,7.314744150047911262e+02,-9.334223846507597955e+00,-3.108680411556065337e+00,1.830381541591528816e+01,4.980982051761426419e+02,7.816047430496549850e+02,4.872843709310062081e+02,7.528456820655278534e+02,-1.081383424513643376e+01,-2.875906098412713163e+01,5.388201465543875202e+02,7.110722715996934085e+02,4.717603411440498462e+02,7.197603299369571914e+02,-6.705980541033767395e+01,8.688058337263782960e+00,4.573762637978976500e+02,7.110722715996934085e+02,5.072472319138491912e+02,7.218172330118884474e+02,4.987096811595154122e+01,1.074496141219503897e+01
6.000000000000000000e+00,9.000000000000000000e+00,-7.783962412145705168e-01,-5.092850249371909666e-01,-1.969637902415986463e+00,4.980982051761426419e+02,8.286263906829626649e+02,5.018371149375896039e+02,8.294522426587534483e+02,3.738909761446961966e+00,8.258519757907833991e-01,-1.733433928658287471e+02,4.980982051761426419e+02,7.816047430496548714e+02,4.992509512932919051e+02,8.507044345639855010e+02,1.152746117149263227e+00,6.909969151433062962e+01,5.388201465543875202e+02,8.521372144996165616e+02,4.850133596301220678e+02,8.168035464902043259e+02,-5.380678692426545240e+01,-3.533366800941223573e+01,4.573762637978976500e+02,8.521372144996165616e+02,5.212470338893548387e+02,8.208487469220710864e+02,6.387077009145718876e+01,-3.128846757754547525e+01
7.000000000000000000e+00,0.000000000000000000e+00,-5.066796113895677569e-10,-3.418819084480785188e-10,-3.981447744349052784e-08,5.388201465543875202e+02,1.938341476333077651e+02,5.388466944641800183e+02,1.938599283148159031e+02,2.654790979249810334e-02,2.578068150813805914e-02,-1.799939389943816650e+02,5.388201465543875202e+02,1.468125000000000000e+02,5.388444104665069290e+02,2.152971067540143508e+02,2.426391211940881476e-02,6.848460675401435083e+01,5.795420879326325121e+02,2.173449714499616618e+02,5.202826500442781708e+02,1.831393892819268672e+02,-5.925943788835434134e+01,-3.420558216803479468e+01,4.980982051761426419e+02,2.173449714499616618e+02,5.574130228817548414e+02,1.831432889085064630e+02,5.931481770561219946e+01,-3.420168254145519882e+01
7.000000000000000000e+00,1.000000000000000000e+00,-3.066885675952116453e-08,-2.069374619000356701e-08,-1.173086536766551171e-06,5.388201465543875202e+02,2.408557952666155302e+02,5.388466247282750601e+02,2.408814715165614473e+02,2.647817388753992418e-02,2.567624994591710674e-02,1.481119652412832579e+02,5.388201465543875202e+02,2.878774428999233237e+02,5.388443406939045417e+02,2.623186499557886009e+02,2.419413951702154009e-02,-2.555879294413472280e+01,5.795420879326325121e+02,2.173449714499616334e+02,5.202825803267216997e+02,2.301609324518563540e+02,-5.925950760591081234e+01,1.281596100189472054e+01,4.980982051761426419e+02,2.173449714499616334e+02,5.574129531641990525e+02,2.301648321420393870e+02,5.931474798805641058e+01,1.281986069207775358e+01
7.000000000000000000e+00,2.000000000000000000e+00,-3.259155501966522347e-05,-2.199044805213487116e-05,-3.683173200249202509e-04,5.388201465543875202e+02,3.348990905332310604e+02,5.388466483915497065e+02,3.349247952695984623e+02,2.650183716218634800e-02,2.570473636740189249e-02,-1.799939388924957768e+02,5.388201465543875202e+02,2.878774428999233237e+02,5.388443643557689029e+02,3.563619737088276906e+02,2.421780138138274197e-02,6.848453080890436695e+01,5.795420879326325121e+02,3.584099143498849571e+02,5.202826039907010909e+02,3.242042562036694449e+02,-5.925948394193142121e+01,-3.420565814621551226e+01,4.980982051761426419e+02,3.584099143498849571e+02,5.574129768281787847e+02,3.242081558962982513e+02,5.931477165203614277e+01,-3.420175845358670585e+01
7.000000000000000000e+00,3.000000000000000000e+00,-5.724037276535028562e-04,-3.861965175722799565e-04,-3.929675188527019178e-03,5.388201465543875202e+02,3.819207381665389107e+02,5.388466483915497065e+02,3.819464429029063126e+02,2.650183716218634800e-02,2.570473636740189249e-02,1.481119658500153093e+02,5.388201465543875202e+02,4.289423857998466474e+02,5.388443643557689029e+02,4.033836213421355410e+02,2.421780138138274197e-02,-2.555876445771110639e+01,5.795420879326325121e+02,3.584099143498850140e+02,5.202826039907010909e+02,3.712259038369772952e+02,-5.925948394193142121e+01,1.281598948709228125e+01,4.980982051761426419e+02,3.584099143498850140e+02,5.574129768281787847e+02,3.712298035296061016e+02,5.931477165203614277e+01,1.281988917972108766e+01
7.000000000000000000e+00,4.000000000000000000e+00,-5.138902319082244013e-02,-3.465793034456450539e-02,-1.630040993618231959e-01,5.388201465543875202e+02,4.759640334331544409e+02,5.390790406954895388e+02,4.759444166380089314e+02,2.588941411020186933e-01,-1.961679514550951353e-02,-1.793911847079410506e+02,5.388201465543875202e+02,4.289423857998466474e+02,5.388501984534329949e+02,4.973799781882819389e+02,3.005189904547478363e-02,6.843759238843529147e+01,5.795420879326325121e+02,4.994748572498082808e+02,5.206314718630271727e+02,4.650303124546987874e+02,-5.891061606960533936e+01,-3.444454479510949341e+01,4.980982051761426419e+02,4.994748572498082808e+02,5.577554517700082215e+02,4.654229592710461816e+02,5.965724659386557960e+01,-3.405189797876209923e+01
7.000000000000000000e+00,5.000000000000000000e+00,-2.633610255474441164e-01,-1.775159836162712723e-01,-6.356674310918042359e-01,5.388201465543875202e+02,5.229856810664621207e+02,5.401188312627118648e+02,5.230144279916476080e+02,1.298684708324344683e+00,2.874692518548727094e-02,4.458069672711528852e+01,5.388201465543875202e+02,5.700073286997699142e+02,5.392331156609429854e+02,5.444247244464022515e+02,4.129691065554652596e-01,-2.558260425336766275e+01,5.795420879326325121e+02,4.994748572498082808e+02,5.220608099492014844e+02,5.115826135940398558e+02,-5.748127798343102768e+01,1.210775634423157499e+01,4.980982051761426419e+02,4.994748572498082808e+02,5.590625681779912384e+02,5.130359459345008872e+02,6.096436300184859647e+01,1.356108868469260642e+01
7.000000000000000000e+00,6.000000000000000000e+00,-2.047122553468597506e+00,-1.375468152539493838e+00,-3.581898996997289419e+00,5.388201465543875202e+02,6.170289763330778214e+02,5.435270259193525817e+02,6.169258566164036210e+02,4.706879364965061541e+00,-1.031197166742003901e-01,-1.538331451292543761e+02,5.388201465543875202e+02,5.700073286997700279e+02,5.450433790373033389e+02,6.346497108510068301e+02,6.223232482915818764e+00,6.464238215123680220e+01,5.795420879326325121e+02,6.405398001497317182e+02,5.401714090505445256e+02,5.979327263225775368e+02,-3.937067888208798649e+01,-4.260707382715418134e+01,4.980982051761426419e+02,6.405398001497317182e+02,5.453662896702098806e+02,6.181951326756266099e+02,4.726808449406723867e+01,-2.234466747410510834e+01
7.000000000000000000e+00,7.000000000000000000e+00,-3.122882276279253411e+00,-2.090461898615605829e+00,-5.204229641629890324e+00,5.388201465543875202e+02,6.640506239663855013e+02,5.345991706655959206e+02,6.667954234794134436e+02,-4.220975888791599573e+00,2.744799513027942339e+00,-4.628802527958880120e+01,5.388201465543875202e+02,7.110722715996932948e+02,5.427240923413813789e+02,6.822843803921915651e+02,3.903945786993858746e+00,-2.878789120750172970e+01,5.795420879326325121e+02,6.405398001497317182e+02,5.360372180296839133e+02,6.463028891023980123e+02,-4.350486990294859879e+01,5.763088952666294063e+00,4.980982051761426419e+02,6.405398001497317182e+02,5.250362016257223559e+02,6.717990009436508672e+02,2.693799644957971395e+01,3.125920079391914896e+01
7.000000000000000000e+00,8.000000000000000000e+00,-2.190608272188814265e+00,-1.440685281166845577e+00,-4.176110740169257873e+00,5.388201465543875202e+02,7.580939192330009746e+02,5.350515833743736493e+02,7.577841801983822734e+02,-3.768563180013870806e+00,-3.097390346187012256e-01,-1.476021332453248647e+02,5.388201465543875202e+02,7.110722715996932948e+02,5.422279108896486832e+02,7.727761131068808709e+02,3.407764335261163069e+00,6.170384150718757610e+01,5.795420879326325121e+02,7.816047430496548714e+02,5.338294767318581080e+02,7.373359189576077597e+02,-4.571261120077440410e+01,-4.426882409204711166e+01,4.980982051761426419e+02,7.816047430496548714e+02,5.290973625016141568e+02,7.632405085306581896e+02,3.099915732547151492e+01,-1.836423451899668180e+01
7.000000000000000000e+00,9.000000000000000000e+00,-1.002651812625127592e+00,-6.474522941333931136e-01,-2.310059122823115985e+00,5.388201465543875202e+02,8.051155668663088818e+02,5.434263735775502937e+02,8.062708939734619662e+02,4.606227023162773548e+00,1.155327107153084398e+00,3.397668241124897293e+01,5.388201465543875202e+02,8.521372144996165616e+02,5.404725426379241071e+02,8.274730146515167917e+02,1.652396083536586957e+00,-2.466419984809976995e+01,5.795420879326325121e+02,7.816047430496549850e+02,5.269652667394797163e+02,7.933971802552897543e+02,-5.257682119315279579e+01,1.179243720563476927e+01,4.980982051761426419e+02,7.816047430496549850e+02,5.628413113552469440e+02,7.979424870135791252e+02,6.474310617910430210e+01,1.633774396392414019e+01
8.000000000000000000e+00,0.000000000000000000e+00,-3.605014003088767785e-11,-2.432484133401009263e-11,-4.503649092936596364e-09,5.795420879326325121e+02,1.703233238166538968e+02,5.795672671802228706e+02,1.703213855725859673e+02,2.517924759035850002e-02,-1.938244067929417724e-03,5.156450872146064057e+01,5.795420879326325121e+02,2.173449714499616618e+02,5.795647566578401211e+02,1.917586154985964697e+02,2.266872520760898624e-02,-2.558635595136519214e+01,6.202640293108775040e+02,1.468125000000000000e+02,5.610033522482506214e+02,1.596006159766953942e+02,-5.926067706262688262e+01,1.278811597669539424e+01,5.388201465543875202e+02,1.468125000000000000e+02,5.981336926345780967e+02,1.596049252424660381e+02,5.931354608019057650e+01,1.279242524246603807e+01
8.000000000000000000e+00,1.000000000000000000e+00,-1.320758085692835540e-07,-8.911788781222626379e-08,-3.905818119704529947e-06,5.795420879326325121e+02,2.643666190832694269e+02,5.795672677779311925e+02,2.643646807687205182e+02,2.517984529868044774e-02,-1.938314548908692814e-03,-1.799933202232332974e+02,5.795420879326325121e+02,2.173449714499616618e+02,5.795647572555368470e+02,2.858019106947310775e+02,2.266932290433487651e-02,6.845693924476941561e+01,6.202640293108775040e+02,2.878774428999233237e+02,5.610033528459646277e+02,2.536439111728199975e+02,-5.926067646491287633e+01,-3.423353172710332615e+01,5.388201465543875202e+02,2.878774428999233237e+02,5.981336932322922166e+02,2.536482204386105934e+02,5.931354667790469648e+01,-3.422922246131273027e+01
8.000000000000000000e+00,2.000000000000000000e+00,-4.305103864641273521e-06,-2.904838973710029541e-06,-6.912902283056318630e-05,5.795420879326325121e+02,3.113882667165772204e+02,5.795672677779311925e+02,3.113863284020283118e+02,2.517984529868044774e-02,-1.938314548908692814e-03,5.156450886434996050e+01,5.795420879326325121e+02,3.584099143498850140e+02,5.795647572555368470e+02,3.328235583280388710e+02,2.266932290433487651e-02,-2.558635602184614299e+01,6.202640293108775040e+02,2.878774428999233237e+02,5.610033528459646277e+02,3.006655588061278195e+02,-5.926067646491287633e+01,1.278811590620449579e+01,5.388201465543875202e+02,2.878774428999233237e+02,5.981336932322922166e+02,3.006698680719183585e+02,5.931354667790469648e+01,1.279242517199503482e+01
8.000000000000000000e+00,3.000000000000000000e+00,-1.327164123420824810e-03,-8.954267972546235948e-04,-7.837702831748267693e-03,5.795420879326325121e+02,4.054315619831927506e+02,5.795677348790504766e+02,4.054294172253742659e+02,2.564694641796450014e-02,-2.144757818484777090e-03,-1.799698312746166948e+02,5.795420879326325121e+02,3.584099143498850140e+02,5.795564356669833614e+02,4.268666442881700505e+02,1.434773435084935045e-02,6.845672993828503650e+01,6.202640293108775040e+02,4.289423857998466474e+02,5.610082176783876093e+02,3.947010383490943468e+02,-5.925581163248989469e+01,-3.424134745075230057e+01,5.388201465543875202e+02,4.289423857998466474e+02,5.981385512917804590e+02,3.947205690388583434e+02,5.931840473739293884e+01,-3.422181676098830394e+01
8.000000000000000000e+00,4.000000000000000000e+00,-1.255907333231125536e-02,-8.472209745567291575e-03,-5.027550088505967213e-02,5.795420879326325121e+02,4.524532096165004873e+02,5.795904976368955204e+02,4.524435059980082201e+02,4.840970426300827967e-02,-9.703618492267196416e-03,3.635562494988037230e+01,5.795420879326325121e+02,4.994748572498082808e+02,5.795147173769539677e+02,4.738805970348794290e+02,-2.737055567854440596e-02,-2.559426021492885184e+01,6.202640293108775040e+02,4.289423857998466474e+02,5.610633987255132524e+02,4.416593890701578857e+02,-5.920063058536425160e+01,1.271700327031123834e+01,5.388201465543875202e+02,4.289423857998466474e+02,5.981933768082192273e+02,4.417905318889872319e+02,5.937323025383170716e+01,1.284814608914058454e+01
8.000000000000000000e+00,5.000000000000000000e+00,-3.279101835181072455e-01,-2.208381698389864922e-01,-7.551057395610829559e-01,5.795420879326325121e+02,5.464965048831161312e+02,5.811766156355203066e+02,5.465691619450117287e+02,1.634527702887794476e+00,7.265706189559750783e-02,-1.772674919247052117e+02,5.795420879326325121e+02,4.994748572498082808e+02,5.801216387600400139e+02,5.679678189153523817e+02,5.795508274075018562e-01,6.849296166554410092e+01,6.202640293108775040e+02,5.700073286997699142e+02,5.632362115409611079e+02,5.350175700799568403e+02,-5.702781776991639617e+01,-3.498975861981307389e+01,5.388201465543875202e+02,5.700073286997699142e+02,6.001719966055600253e+02,5.367220968397261913e+02,6.135185005117250512e+01,-3.328523186004372292e+01
8.000000000000000000e+00,6.000000000000000000e+00,-9.074624225721271698e-01,-6.090324288707521516e-01,-1.776602934639782472e+00,5.795420879326325121e+02,5.935181525164239247e+02,5.840842318976848446e+02,5.944242346392096579e+02,4.542143965052332533e+00,9.060821227857331905e-01,3.771486839407774028e+01,5.795420879326325121e+02,6.405398001497317182e+02,5.816511823321704924e+02,6.156758280610877136e+02,2.109094399537980280e+00,-2.486397208864400454e+01,6.202640293108775040e+02,5.700073286997700279e+02,5.673341631114956272e+02,5.820299272651172942e+02,-5.292986619938187687e+01,1.202259856534726623e+01,5.388201465543875202e+02,5.700073286997700279e+02,6.032673502493885280e+02,5.855669485914237384e+02,6.444720369500100787e+01,1.555961989165371051e+01
8.000000000000000000e+00,7.000000000000000000e+00,-2.065746519302432915e+00,-1.341245979019223267e+00,-3.753672176749997202e+00,5.795420879326325121e+02,6.875614477830395117e+02,5.838816550559646430e+02,6.896503900947172951e+02,4.339567123332130905e+00,2.088942311677783437e+00,-1.702735082393876382e+02,5.795420879326325121e+02,6.405398001497317182e+02,5.801585703508744700e+02,7.107307784068029832e+02,6.164824182419579301e-01,7.019097825707126503e+01,6.202640293108775040e+02,7.110722715996932948e+02,5.677523838940605856e+02,6.761214241293281475e+02,-5.251164541681691844e+01,-3.495084747036514727e+01,5.388201465543875202e+02,7.110722715996932948e+02,6.037340109229588734e+02,6.820989677480206410e+02,6.491386436857135322e+01,-2.897330385167265376e+01
8.000000000000000000e+00,8.000000000000000000e+00,-1.713008933704212255e+00,-1.052493097759482410e+00,-3.460179107885010374e+00,5.795420879326325121e+02,7.345830954163471915e+02,5.842005235424652483e+02,7.362537241068803269e+02,4.658435609832736191e+00,1.670628690533135341e+00,3.089151649099554220e+01,5.795420879326325121e+02,7.816047430496549850e+02,5.805541260368555641e+02,7.573623123867316735e+02,1.012038104223051960e+00,-2.424243066292331150e+01,6.202640293108775040e+02,7.110722715996934085e+02,5.680946891372525442e+02,7.227518790733334981e+02,-5.216934017362495979e+01,1.167960747364008967e+01,5.388201465543875202e+02,7.110722715996934085e+02,6.039527554532878639e+02,7.286469808605756953e+02,6.513260889890034377e+01,1.757470926088228680e+01
8.000000000000000000e+00,9.000000000000000000e+00,-3.647720151976122094e-01,-1.561012789211079499e-01,-1.178890973966383759e+00,5.795420879326325121e+02,8.286263906829626649e+02,5.812283033174103366e+02,8.285039242888283297e+02,1.686215384777824511e+00,-1.224663941343351325e-01,-1.757999081852017014e+02,5.795420879326325121e+02,7.816047430496548714e+02,5.796445538030283160e+02,8.498806835323874793e+02,1.024658703958039041e-01,6.827594048273260796e+01,6.202640293108775040e+02,8.521372144996165616e+02,5.635916957166713246e+02,8.164742530465562140e+02,-5.667233359420617944e+01,-3.566296145306034759e+01,5.388201465543875202e+02,8.521372144996165616e+02,6.004486604325315966e+02,8.191568362875412959e+02,6.162851387814407644e+01,-3.298037821207526576e+01
9.000000000000000000e+00,0.000000000000000000e+00,-1.552508478562781233e-10,-1.047555484347057691e-10,-1.500108884344330572e-08,6.202640293108775040e+02,1.938341476333077651e+02,6.202886458352381851e+02,1.938499562479521217e+02,2.461652436068106908e-02,1.580861464435656671e-02,-1.799929264791515493e+02,6.202640293108775040e+02,1.468125000000000000e+02,6.202859835373296846e+02,2.152871610920086027e+02,2.195422645218059188e-02,6.847466109200860274e+01,6.609859706891224960e+02,2.173449714499616618e+02,6.017247936080617592e+02,1.831290754708735733e+02,-5.926117708106073678e+01,-3.421589597908808855e+01,5.795420879326325121e+02,2.173449714499616618e+02,6.388551603603228841e+02,1.831336321809741605e+02,5.931307242769037202e+01,-3.421133926898750133e+01
9.000000000000000000e+00,1.000000000000000000e+00,-9.396949299479279967e-09,-6.340587805077699106e-09,-4.416036053067550314e-07,6.202640293108775040e+02,2.408557952666155302e+02,6.202886428525084739e+02,2.408715973860874442e+02,2.461354163096984848e-02,1.580211947191401123e-02,1.254286802060012320e+02,6.202640293108775040e+02,2.878774428999233237e+02,6.202859805546304415e+02,2.623088022301438968e+02,2.195124375293744379e-02,-2.556864066977942684e+01,6.609859706891224960e+02,2.173449714499616334e+02,6.017247906253171550e+02,2.301507166090351575e+02,-5.926118006380534098e+01,1.280574515907352406e+01,5.795420879326325121e+02,2.173449714499616334e+02,6.388551573775782799e+02,2.301552733190831646e+02,5.931306944494576783e+01,1.281030186912153113e+01
9.000000000000000000e+00,2.000000000000000000e+00,-9.983298526409325853e-06,-6.736103010809569832e-06,-1.381447590907156433e-04,6.202640293108775040e+02,3.348990905332310604e+02,6.202886428525084739e+02,3.349148926527029744e+02,2.461354163096984848e-02,1.580211947191401123e-02,-1.799929264792325512e+02,6.202640293108775040e+02,2.878774428999233237e+02,6.202859805546304415e+02,3.563520974967594839e+02,2.195124375293744379e-02,6.847465459683616018e+01,6.609859706891224960e+02,3.584099143498849571e+02,6.017247906253171550e+02,3.241940118756507445e+02,-5.926118006380534098e+01,-3.421590247423421260e+01,5.795420879326325121e+02,3.584099143498849571e+02,6.388551573775782799e+02,3.241985685856986947e+02,5.931306944494576783e+01,-3.421134576418626239e+01
9.000000000000000000e+00,3.000000000000000000e+00,-1.752485418048420395e-04,-1.182393607854060171e-04,-1.468771965670239528e-03,6.202640293108775040e+02,3.819207381665389107e+02,6.202886428525084739e+02,3.819365402860107679e+02,2.461354163096984848e-02,1.580211947185716781e-02,1.254286802300684087e+02,6.202640293108775040e+02,4.289423857998466474e+02,6.202859805546304415e+02,4.033737451300672774e+02,2.195124375293744379e-02,-2.556864066977937000e+01,6.609859706891224960e+02,3.584099143498850140e+02,6.017247906253171550e+02,3.712156595089585380e+02,-5.926118006380534098e+01,1.280574515907352406e+01,5.795420879326325121e+02,3.584099143498850140e+02,6.388551573775782799e+02,3.712202162190065451e+02,5.931306944494576783e+01,1.281030186912153113e+01
9.000000000000000000e+00,4.000000000000000000e+00,-1.567947197664209397e-02,-1.056484761051644516e-02,-6.014956255792109491e-02,6.202640293108775040e+02,4.759640334331544409e+02,6.203209284331580875e+02,4.759645409025959566e+02,5.689912228058346955e-02,5.074694415156955074e-04,-1.797599834443724376e+02,6.202640293108775040e+02,4.289423857998466474e+02,6.202310639648093229e+02,4.974015523085133168e+02,-3.296534606818113389e-02,6.845916650866666942e+01,6.609859706891224960e+02,4.994748572498082808e+02,6.018009277031112561e+02,4.651683189889198502e+02,-5.918504298601123992e+01,-3.430653826088843061e+01,5.795420879326325121e+02,4.994748572498082808e+02,6.389307936315537972e+02,4.653237514103547596e+02,5.938870569892128515e+01,-3.415110583945352118e+01
9.000000000000000000e+00,5.000000000000000000e+00,-8.002836297146244393e-02,-5.370731585117901469e-02,-2.323927874771010427e-01,6.202640293108775040e+02,5.229856810664621207e+02,6.206577470850529608e+02,5.229606198862437623e+02,3.937177741754567251e-01,-2.506118021835845866e-02,4.607592210497699625e+01,6.202640293108775040e+02,5.700073286997699142e+02,6.203327683845639058e+02,5.443943999539673086e+02,6.873907368640175264e-02,-2.561292874580260559e+01,6.609859706891224960e+02,4.994748572498082808e+02,6.022620717629106366e+02,5.119664778051088092e+02,-5.872389892621185936e+01,1.249162055530052839e+01,5.795420879326325121e+02,4.994748572498082808e+02,6.393784011076843399e+02,5.125209818996552258e+02,5.983631317505182778e+01,1.304612464984694498e+01
9.000000000000000000e+00,6.000000000000000000e+00,-6.158250113663569225e-01,-3.900261704045733246e-01,-1.330859876511477413e+00,6.202640293108775040e+02,6.170289763330778214e+02,6.233366792225592690e+02,6.173800947077843375e+02,3.072649911681764934e+00,3.511183747065160787e-01,-1.753160889627300207e+02,6.202640293108775040e+02,5.700073286997700279e+02,6.215021421149488106e+02,6.387134373006422265e+02,1.238112804071306527e+00,6.870610860087219862e+01,6.609859706891224960e+02,6.405398001497317182e+02,6.059987509208344818e+02,6.052927730375970441e+02,-5.498721976828801417e+01,-3.524702711213467410e+01,5.795420879326325121e+02,6.405398001497317182e+02,6.425091446318940598e+02,6.081340737851139693e+02,6.296705669926154769e+01,-3.240572636461774891e+01
9.000000000000000000e+00,7.000000000000000000e+00,-9.463720228527265910e-01,-5.266379797797754447e-01,-2.139626200754834340e+00,6.202640293108775040e+02,6.640506239663855013e+02,6.246619603561518943e+02,6.646918305427429914e+02,4.397931045274390272e+00,6.412065763574901212e-01,2.385512171476979759e+01,6.202640293108775040e+02,7.110722715996932948e+02,6.219196322694238006e+02,6.859412321047677779e+02,1.655602958546296577e+00,-2.513103949492551692e+01,6.609859706891224960e+02,6.405398001497317182e+02,6.080714451010372841e+02,6.518871454128345704e+02,-5.291452558808521189e+01,1.134734526310285219e+01,5.795420879326325121e+02,6.405398001497317182e+02,6.439948036979943709e+02,6.562471141106268533e+02,6.445271576536185876e+01,1.570731396089513510e+01
9.000000000000000000e+00,8.000000000000000000e+00,-7.724171846526775020e-01,-5.274156301190680018e-02,-3.037303806239447734e+00,6.202640293108775040e+02,7.580939192330009746e+02,6.224572899841987237e+02,7.577134486130969435e+02,2.193260673321219656e+00,-3.804706199040310821e-01,-1.709976645296318623e+02,6.202640293108775040e+02,7.110722715996932948e+02,6.191341154170929713e+02,7.788827290635047120e+02,-1.129913893784532775e+00,6.781045746381141726e+01,6.609859706891224960e+02,7.816047430496548714e+02,6.058759729544798347e+02,7.442121582141157887e+02,-5.510999773464266127e+01,-3.739258483553908263e+01,5.795420879326325121e+02,7.816047430496548714e+02,6.423617815810234788e+02,7.500454585616703298e+02,6.281969364839096670e+01,-3.155928448798454156e+01
9.000000000000000000e+00,9.000000000000000000e+00,-4.327028616134147021e-01,1.538081693385004167e-01,-2.325799386484843634e+00,6.202640293108775040e+02,8.051155668663088818e+02,6.217670163136892825e+02,8.040532781836103595e+02,1.502987002811778439e+00,-1.062288682698522280e+00,-6.046466571632679177e+01,6.202640293108775040e+02,8.521372144996165616e+02,6.189751148714336750e+02,8.252771853812439531e+02,-1.288914439443828996e+00,-2.686002911837260854e+01,6.609859706891224960e+02,7.816047430496549850e+02,6.048241245559369190e+02,7.909500443775500571e+02,-5.616184613318557695e+01,9.345301327895072063e+00,5.795420879326325121e+02,7.816047430496549850e+02,6.415018095136972534e+02,7.959326047920370684e+02,6.195972158106474126e+01,1.432786174238208332e+01
1.000000000000000000e+01,0.000000000000000000e+00,-5.948161992460082225e-12,-4.013524472360966493e-12,-1.019421721516677417e-09,6.609859706891224960e+02,1.703233238166538968e+02,6.610110380493654247e+02,1.703214166185823046e+02,2.506736024292877119e-02,-1.907198071592119959e-03,5.165319191728749360e+01,6.609859706891224960e+02,2.173449714499616618e+02,6.610084971021378806e+02,1.917586465715125996e+02,2.252641301538460539e-02,-2.558632487844906223e+01,7.017079120673674879e+02,1.468125000000000000e+02,6.424471381404200656e+02,1.596006205128434203e+02,-5.926077392694742230e+01,1.278812051284342033e+01,6.202640293108775040e+02,1.468125000000000000e+02,6.795774789055386691e+02,1.596049827713909508e+02,5.931344959466116507e+01,1.279248277139095080e+01
1.000000000000000000e+01,1.000000000000000000e+00,-2.179141505572642299e-08,-1.470367070946391708e-08,-8.830458991863024705e-07,6.609859706891224960e+02,2.643666190832694269e+02,6.610110380493654247e+02,2.643647118851978348e+02,2.506736024292877119e-02,-1.907198071592119959e-03,-1.799932386781691207e+02,6.609859706891224960e+02,2.173449714499616618e+02,6.610084971021378806e+02,2.858019418381281298e+02,2.252641301538460539e-02,6.845697038816646796e+01,7.017079120673674879e+02,2.878774428999233237e+02,6.424471381404200656e+02,2.536439157794589505e+02,-5.926077392694742230e+01,-3.423352712046437318e+01,6.202640293108775040e+02,2.878774428999233237e+02,6.795774789055386691e+02,2.536482780380064810e+02,5.931344959466116507e+01,-3.422916486191684271e+01
1.000000000000000000e+01,2.000000000000000000e+00,-7.102628306259052067e-07,-4.792316940825527719e-07,-1.561043855776901324e-05,6.609859706891224960e+02,3.113882667165772204e+02,6.610110380493654247e+02,3.113863595185056283e+02,2.506736024292877119e-02,-1.907198071592119959e-03,5.165319190714227204e+01,6.609859706891224960e+02,3.584099143498850140e+02,6.610084971021378806e+02,3.328235894714359233e+02,2.252641301538460539e-02,-2.558632487844909065e+01,7.017079120673674879e+02,2.878774428999233237e+02,6.424471381404200656e+02,3.006655634127667440e+02,-5.926077392694742230e+01,1.278812051284342033e+01,6.202640293108775040e+02,2.878774428999233237e+02,6.795774789055386691e+02,3.006699256713142745e+02,5.931344959466116507e+01,1.279248277139095080e+01
1.000000000000000000e+01,3.000000000000000000e+00,-2.188811667716246748e-04,-1.475316058122596045e-04,-1.761639169632889940e-03,6.609859706891224960e+02,4.054315619831927506e+02,6.610110404058589211e+02,4.054296516956983396e+02,2.506971673642510723e-02,-1.910287494411022635e-03,-1.799932386782411413e+02,6.609859706891224960e+02,3.584099143498850140e+02,6.610084994586582070e+02,4.268668816486286346e+02,2.252876953571103513e-02,6.845696729874362063e+01,7.017079120673674879e+02,4.289423857998466474e+02,6.424471404969001469e+02,3.947088555899828179e+02,-5.926077157046734101e+01,-3.423353020986382944e+01,6.202640293108775040e+02,4.289423857998466474e+02,6.795774812620185230e+02,3.947132178484836231e+02,5.931345195114101898e+01,-3.422916795136302426e+01
